"","cushion","open","cushion+open"
"Draba_paysonii",0.00162866449511401,0.0011400651465798,0.00138436482084691
"Draba_praealta",0.000325732899022801,0,0.000162866449511401
"Draba_pulchella",0.00602605863192182,0.00309446254071661,0.00456026058631922
"Draba_sp",0,0.000325732899022801,0.000162866449511401
"Draba_sp1",0.00309446254071661,0.00456026058631922,0.00382736156351792
"Draba_sp2",0.00130293159609121,0.000651465798045603,0.000977198697068404
"Draba_sp3",0.00439739413680782,0.00244299674267101,0.00342019543973941
"Draba_sp4",0.000162866449511401,0,8.14332247557003e-05
"Draba_sp5",0.00244299674267101,0.00276872964169381,0.00260586319218241
"Draba_sp6",0.000325732899022801,0.000651465798045603,0.000488599348534202
"Draba_tomentosa",0,0.000162866449511401,8.14332247557003e-05
"Dracophyllum_muscoides",0.00846905537459283,0.00472312703583062,0.00659609120521173
"Dracophyllum_pronum",0.00325732899022801,0.00309446254071661,0.00317589576547231
"Dracophyllum_uniflorum",0.000162866449511401,0,8.14332247557003e-05
"Dryas_octopetala",0.00993485342019544,0.00342019543973941,0.00667752442996743
"Dubyaea_hispida",0.00521172638436482,0.00390879478827362,0.00456026058631922
"Elsholtzia_eriostachya",0.0011400651465798,0.00374592833876221,0.00244299674267101
"Elymus_longaristatus",0.00635179153094463,0.00407166123778502,0.00521172638436482
"Elymus_nutans",0.00293159609120521,0,0.00146579804560261
"Elymus_rectisetus",0.00276872964169381,0.00179153094462541,0.00228013029315961
"Elymus_sp",0.000977198697068404,0.00130293159609121,0.0011400651465798
"Elymus_sp1",0.0120521172638436,0.00260586319218241,0.00732899022801303
"Elyna_myosuroides",0.000488599348534202,0,0.000244299674267101
"Elyna_sp",0.000977198697068404,0.000325732899022801,0.000651465798045603
"Empetrum_rubrum",0.00423452768729642,0.000162866449511401,0.00219869706840391
"Empetrum_sp",0.000488599348534202,0.000488599348534202,0.000488599348534202
"Ephedra_americana",0,0,0
"Epilobium_angustifolium",0.000162866449511401,0,8.14332247557003e-05
"Epilobium_cylindricum",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Epilobium_nivale",0.00162866449511401,0,0.000814332247557003
"Epilobium_pycnostachyium",0,0.00342019543973941,0.00171009771986971
"Epilobium_sp",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Eragrostis_pectinacea",0.00130293159609121,0.00130293159609121,0.00130293159609121
"Erigeron_alpinus",0,0.000162866449511401,8.14332247557003e-05
"Erigeron_andicola",0.0299674267100977,0.00602605863192182,0.0179967426710098
"Erigeron_aureus",0.00195439739413681,0.000325732899022801,0.0011400651465798
"Erigeron_caespitosum",0.000651465798045603,0,0.000325732899022801
"Erigeron_canus",0.000488599348534202,0,0.000244299674267101
"Erigeron_compositus",0.0192182410423453,0.00846905537459283,0.0138436482084691
"Erigeron_ecuadoriensis",0.00895765472312704,0.00944625407166124,0.00920195439739414
"Erigeron_eriocalyx",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Erigeron_frigidus",0.000977198697068404,0.000325732899022801,0.000651465798045603
"Erigeron_glabratus",0.000651465798045603,0.000162866449511401,0.000407166123778502
"Erigeron_lanatus",0.00325732899022801,0.000977198697068404,0.00211726384364821
"Erigeron_rydbergii",0.00749185667752443,0.00488599348534202,0.00618892508143322
"Erigeron_simplex",0.00195439739413681,0.000651465798045603,0.00130293159609121
"Erigeron_sp",0.00732899022801303,0.00293159609120521,0.00513029315960912
"Erigeron_sp1",0.000814332247557003,0.000488599348534202,0.000651465798045603
"Erigeron_sp2",0.00488599348534202,0.00423452768729642,0.00456026058631922
"Erigeron_sp3",0.00211726384364821,0,0.0010586319218241
"Erigeron_sp4",0,0.000162866449511401,8.14332247557003e-05
"Erigeron_sp5",0.00586319218241042,0.00374592833876221,0.00480456026058632
"Erigeron_sp6",0.000651465798045603,0,0.000325732899022801
"Erigeron_sp7",0.000325732899022801,0.000814332247557003,0.000570032573289902
"Erigeron_tomentosa",0.000651465798045603,0.000651465798045603,0.000651465798045603
"Erigeron_uniflorus",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Eriogonum_flavum",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Eriogonum_ovalifolium",0.000651465798045603,0.000814332247557003,0.000732899022801303
"Eriogonum_sp",0.0104234527687296,0.00684039087947883,0.00863192182410424
"Eriogonum_subalpinum",0.000325732899022801,0,0.000162866449511401
"Eriophyllum_lanatum",0.00260586319218241,0.000814332247557003,0.00171009771986971
"Eritrichium_nanum",0.00928338762214984,0.00700325732899023,0.00814332247557003
"Erophila_verna",0.000488599348534202,0.00553745928338762,0.00301302931596091
"Eryngium_glaciale",0.00358306188925081,0.00130293159609121,0.00244299674267101
"Eudema_sp",0,0.00325732899022801,0.00162866449511401
"Euphorbia_collina",0.00570032573289902,0.00244299674267101,0.00407166123778502
"Euphorbia_esula",0.000488599348534202,0.000488599348534202,0.000488599348534202
"Euphorbia_nevadensis",0.0100977198697068,0.00993485342019544,0.0100162866449511
"Euphorbia_stracheyi",0.000488599348534202,0,0.000244299674267101
"Euphrasia_frigida",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Euphrasia_minima",0.0112377850162866,0.0102605863192182,0.0107491856677524
"Euphrasia_salisburgensis",0.00211726384364821,0.00504885993485342,0.00358306188925081
"Euphrasia_sp",0.000162866449511401,0.000651465798045603,0.000407166123778502
"Euphrasia_tatrae",0.000162866449511401,0,8.14332247557003e-05
"Euphrasia_willkommii",0.0011400651465798,0.00293159609120521,0.00203583061889251
"Euphrasia_zealandica",0.000814332247557003,0.0011400651465798,0.000977198697068404
"Festuca_alaica",0.00423452768729642,0.00211726384364821,0.00317589576547231
"Festuca_arizonica",0.0110749185667752,0.00358306188925081,0.00732899022801303
"Festuca_brachyphylla",0.00765472312703583,0.00309446254071661,0.00537459283387622
"Festuca_clementei",0.00993485342019544,0.00570032573289902,0.00781758957654723
"Festuca_curvifolia",0.00879478827361563,0.00456026058631922,0.00667752442996743
"Festuca_iberica",0.00374592833876221,0.000977198697068404,0.00236156351791531
"Festuca_idahoensis",0.0166123778501629,0.00504885993485342,0.0108306188925081
"Festuca_indigesta",0.0161237785016287,0.0157980456026059,0.0159609120521173
"Festuca_magellanica",0.0242671009771987,0.00618892508143322,0.015228013029316
"Festuca_ovina",0.0294788273615635,0.0109120521172638,0.0201954397394137
"Festuca_quadriflora",0.0100977198697068,0.00553745928338762,0.00781758957654723
"Festuca_sp",0.00488599348534202,0.00749185667752443,0.00618892508143322
"Festuca_sp1",0.000162866449511401,0,8.14332247557003e-05
"Festuca_sp2",0.00602605863192182,0.00228013029315961,0.00415309446254072
"Festuca_sp3",0.00960912052117264,0.0011400651465798,0.00537459283387622
"Festuca_sp4",0.00358306188925081,0.00146579804560261,0.00252442996742671
"Festuca_sp5",0.0205211726384365,0.0128664495114007,0.0166938110749186
"Festuca_sp6",0.000651465798045603,0.000162866449511401,0.000407166123778502
"Festuca_sp7",0.00162866449511401,0.00504885993485342,0.00333876221498371
"Festuca_sp8",0.0184039087947883,0.00521172638436482,0.0118078175895765
"Festuca_sp9",0.00732899022801303,0.00374592833876221,0.00553745928338762
"Festuca_versicolor",0.0166123778501629,0.0193811074918567,0.0179967426710098
"Festuca_violacea",0.0123778501628664,0.00325732899022801,0.00781758957654723
"Filago_arvensis",0.000162866449511401,0,8.14332247557003e-05
"Floscaldasia_hypsophila",0.000162866449511401,0,8.14332247557003e-05
"Fritillaria_pudica",0.00130293159609121,0.000488599348534202,0.000895765472312704
"Gaillardia_aristata",0.000814332247557003,0.000162866449511401,0.000488599348534202
"Galium_anisophyllon",0.0104234527687296,0.00879478827361563,0.00960912052117264
"Galium_boreale",0.00325732899022801,0.000651465798045603,0.00195439739413681
"Galium_decumbens",0.000162866449511401,0,8.14332247557003e-05
"Galium_gilliesii",0.00146579804560261,0.000814332247557003,0.0011400651465798
"Galium_megalospermum",0.00146579804560261,0.00374592833876221,0.00260586319218241
"Galium_pyrenaicum",0.0167752442996743,0.00944625407166124,0.0131107491856678
"Galium_sp",0.00260586319218241,0.0011400651465798,0.00187296416938111
"Galium_sp1",0.00456026058631922,0.0011400651465798,0.00285016286644951
"Gamocarpa_selliana",0.00195439739413681,0.00162866449511401,0.00179153094462541
"Gaultheria_depressa",0.00162866449511401,0.000488599348534202,0.0010586319218241
"Gaultheria_nubicola",0.00749185667752443,0.00602605863192182,0.00675895765472313
"Gaultheria_pumila",0.00570032573289902,0.000325732899022801,0.00301302931596091
"Gayophytum_humile",0,0.00407166123778502,0.00203583061889251
"Gayophytum_micranthum",0.00407166123778502,0.000977198697068404,0.00252442996742671
"Gentiana_algida",0.000488599348534202,0,0.000244299674267101
"Gentiana_brachyphylla",0.00700325732899023,0.000977198697068404,0.00399022801302932
"Gentiana_corymbifera",0.000325732899022801,0,0.000162866449511401
"Gentiana_depressa",0.00537459283387622,0.00537459283387622,0.00537459283387622
"Gentiana_divisa",0.000651465798045603,0,0.000325732899022801
"Gentiana_nivalis",0.000162866449511401,0,8.14332247557003e-05
"Gentiana_ornata",0.000488599348534202,0,0.000244299674267101
"Gentiana_prostrata",0,0.000162866449511401,8.14332247557003e-05
"Gentiana_sedifolia",0.00863192182410424,0.00700325732899023,0.00781758957654723
"Gentiana_sp",0.00162866449511401,0,0.000814332247557003
"Gentiana_sp1",0.00179153094462541,0.000651465798045603,0.0012214983713355
"Gentiana_sp2",0.00211726384364821,0.00162866449511401,0.00187296416938111
"Gentiana_sp3",0.000651465798045603,0.000325732899022801,0.000488599348534202
"Gentiana_sp4",0.000162866449511401,0.000488599348534202,0.000325732899022801
"Gentiana_sp5",0.00162866449511401,0.000651465798045603,0.0011400651465798
"Gentiana_sp6",0.000162866449511401,0,8.14332247557003e-05
"Gentiana_tenella",0.000325732899022801,0,0.000162866449511401
"Gentianella_falcata",0.00195439739413681,0.00211726384364821,0.00203583061889251
"Gentianella_lutescens",0,0.000488599348534202,0.000244299674267101
"Gentianella_rupicola",0.00179153094462541,0.000651465798045603,0.0012214983713355
"Geranium_donianum",0.00130293159609121,0.000325732899022801,0.000814332247557003
"Geranium_ecuadoriensis",0,0.000162866449511401,8.14332247557003e-05
"Geranium_multipartitum",0.0140065146579805,0.0141693811074919,0.0140879478827362
"Geranium_sessiliflorum",0.00912052117263844,0.00342019543973941,0.00627035830618893
"Gerbera_nivea",0.00684039087947883,0.00488599348534202,0.00586319218241042
"Geum_rossii",0.0223127035830619,0.0172638436482085,0.0197882736156352
"Geum_triflorum",0.000977198697068404,0.000488599348534202,0.000732899022801303
"Geum_uniflorum",0.00602605863192182,0.000488599348534202,0.00325732899022801
"Globularia_sp",0.00830618892508143,0.00635179153094463,0.00732899022801303
"Gnaphalium_decurrens",0.000162866449511401,0,8.14332247557003e-05
"Gnaphalium_hoppeanum",0.000162866449511401,0,8.14332247557003e-05
"Gnaphalium_sp",0.000814332247557003,0.000651465798045603,0.000732899022801303
"Gnaphalium_supinum",0.000325732899022801,0.000814332247557003,0.000570032573289902
"Gregoria_vitaliana",0.000162866449511401,0,8.14332247557003e-05
"Haastia_sinclarii",0.000162866449511401,0.000814332247557003,0.000488599348534202
"Halenia_weddeliana",0.000488599348534202,0.000651465798045603,0.000570032573289902
"Hamadryas_sp",0.000162866449511401,0.00309446254071661,0.00162866449511401
"Haplopappus_diplopappus",0.00195439739413681,0.000162866449511401,0.0010586319218241
"Haplopappus_scrobiculatus",0.00228013029315961,0.00293159609120521,0.00260586319218241
"Haplopappus_sp",0.000977198697068404,0.000651465798045603,0.000814332247557003
"Hebe_hectorii",0.00244299674267101,0.000325732899022801,0.00138436482084691
"Hectorella_caespitosa",0.000162866449511401,0,8.14332247557003e-05
"Hectorella_sp",0.00521172638436482,0.0011400651465798,0.00317589576547231
"Hedysarum_alpinum",0.00162866449511401,0.000651465798045603,0.0011400651465798
"Hedysarum_hedysaroides",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Helianthemum_alpestre",0.00407166123778502,0.00602605863192182,0.00504885993485342
"Helianthemum_grandiflorum",0,0.000651465798045603,0.000325732899022801
"Helianthemum_sp",0.0254071661237785,0.0242671009771987,0.0248371335504886
"Helianthemum_sp1",0.00472312703583062,0.00276872964169381,0.00374592833876221
"Helichrysum_bellidioides",0.000651465798045603,0,0.000325732899022801
"Helichrysum_psychrophilum",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Heliotropium_geissei",0.000162866449511401,0,8.14332247557003e-05
"Herminium_macrophyllum",0.00244299674267101,0.00130293159609121,0.00187296416938111
"Herniaria_boissieri",0.000325732899022801,0.000488599348534202,0.000407166123778502
"Heuchera_cylindrica",0.000162866449511401,0,8.14332247557003e-05
"Heuchera_parviflora",0.00488599348534202,0.000325732899022801,0.00260586319218241
"Hieracium_myriadenum",0.00309446254071661,0.00309446254071661,0.00309446254071661
"Hieracium_sp",0.00586319218241042,0.00244299674267101,0.00415309446254072
"Hieracium_sp1",0.000977198697068404,0.000325732899022801,0.000651465798045603
"Hordeum_comosum",0.0840390879478827,0.0291530944625407,0.0565960912052117
"Hormathophylla_spinosa",0.00390879478827362,0.00276872964169381,0.00333876221498371
"Hulsea_algida",0.000814332247557003,0,0.000407166123778502
"Hutchinsia_alpina",0.00374592833876221,0.00228013029315961,0.00301302931596091
"Hypochaeris_clarionoides",0.0011400651465798,0.000162866449511401,0.000651465798045603
"Hypochaeris_incana",0.00374592833876221,0.00244299674267101,0.00309446254071661
"Hypochaeris_radicata",0.000325732899022801,0,0.000162866449511401
"Hypochaeris_sessiliflora",0.0219869706840391,0.0244299674267101,0.0232084690553746
"Hypochaeris_tenuifolia",0.00700325732899023,0.00179153094462541,0.00439739413680782
"Ivesia_gordoni",0.0136807817589577,0.00977198697068404,0.0117263843648208
"Jaborosa_caulescens",0,0.00211726384364821,0.0010586319218241
"Jarava_chrysophylla",0.0120521172638436,0.00293159609120521,0.00749185667752443
"Jasione_amethystina",0.0399022801302932,0.0223127035830619,0.0311074918566775
"Jasione_crispa",0.00846905537459283,0.00130293159609121,0.00488599348534202
"Juncus_biglumis",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Juncus_bufonius",0.000488599348534202,0.000325732899022801,0.000407166123778502
"Juncus_imbricatus",0.000488599348534202,0.000977198697068404,0.000732899022801303
"Juncus_sp",0,0.000325732899022801,0.000162866449511401
"Juncus_stipulatus",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Juncus_thomsonii",0.00130293159609121,0.000325732899022801,0.000814332247557003
"Juncus_trifidus",0.00130293159609121,0.000325732899022801,0.000814332247557003
"Junellia_uniflora",0,0.000977198697068404,0.000488599348534202
"Jurinea_humilis",0.00179153094462541,0.000814332247557003,0.00130293159609121
"Jurinella_frigida",0.00179153094462541,0.00146579804560261,0.00162866449511401
"Koeleria_crassipes",0.000651465798045603,0.000162866449511401,0.000407166123778502
"Koeleria_cristata",0.00162866449511401,0.000488599348534202,0.0010586319218241
"Koeleria_croizatii",0.00374592833876221,0.00179153094462541,0.00276872964169381
"Koeleria_dieffenbachii",0.00586319218241042,0.00276872964169381,0.00431596091205212
"Koeleria_litwinowii",0.00130293159609121,0.00309446254071661,0.00219869706840391
"Koeleria_macrantha",0.00912052117263844,0.00749185667752443,0.00830618892508143
"Koeleria_sp",0.00342019543973941,0.000488599348534202,0.00195439739413681
"Koeleria_sp1",0.00504885993485342,0.00179153094462541,0.00342019543973941
"Koeleria_sp2",0.00635179153094463,0.00521172638436482,0.00578175895765472
"Koeleria_sp3",0.00895765472312704,0.00439739413680782,0.00667752442996743
"Kurzamra_pulchella",0.00570032573289902,0,0.00285016286644951
"Lachemilla_hispidulata",0.0011400651465798,0.000651465798045603,0.000895765472312704
"Lachemilla_orbiculata",0.000488599348534202,0.000977198697068404,0.000732899022801303
"Lactuca_sp",0.000162866449511401,0,8.14332247557003e-05
"LamUnk_sp",0.00162866449511401,0.00162866449511401,0.00162866449511401
"Lasiocephalus_ovatus",0.000162866449511401,0,8.14332247557003e-05
"Lathyrus_sp",0.000977198697068404,0.000325732899022801,0.000651465798045603
"Leontodon_boryi",0.00879478827361563,0.00521172638436482,0.00700325732899023
"Leontodon_helveticus",0.00521172638436482,0.000488599348534202,0.00285016286644951
"Leontodon_sp",0.000488599348534202,0.000488599348534202,0.000488599348534202
"Leontodon_sp1",0.000325732899022801,0.000325732899022801,0.000325732899022801
"Leontodon_sp2",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Leontodon_sp3",0.00439739413680782,0.00358306188925081,0.00399022801302932
"Leontopodium_jocacianum",0.00814332247557003,0.00684039087947883,0.00749185667752443
"Leontopodium_nanum",0.00586319218241042,0.00342019543973941,0.00464169381107492
"Leontopodium_sp",0.000162866449511401,0,8.14332247557003e-05
"Leptinella_atrata",0.00651465798045603,0.000814332247557003,0.00366449511400651
"Leptinella_goyenii",0.00342019543973941,0.00732899022801303,0.00537459283387622
"Leptinella_pectinata",0,0.000162866449511401,8.14332247557003e-05
"Leptinella_sp",0.0011400651465798,0,0.000570032573289902
"Lesquerella_humilis",0.000162866449511401,0,8.14332247557003e-05
"Leucanthemopsis_alpina",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Leucanthemopsis_pectinata",0.000488599348534202,0.000977198697068404,0.000732899022801303
"Leucanthemum_sp",0,0.000162866449511401,8.14332247557003e-05
"Leucheria_candidissima",0.000814332247557003,0.000162866449511401,0.000488599348534202
"Leucheria_leontopodioides",0.0011400651465798,0.00146579804560261,0.00130293159609121
"Leucheria_millefolium",0.0011400651465798,0,0.000570032573289902
"Leucopogon_frazeri",0.00179153094462541,0.000814332247557003,0.00130293159609121
"Leuzea_sp",0.00146579804560261,0.000814332247557003,0.0011400651465798
"Ligusticum_mutellinoides",0.00846905537459283,0.00325732899022801,0.00586319218241042
"Ligusticum_sp",0.000162866449511401,0,8.14332247557003e-05
"LilUnk_sp",0.0011400651465798,0.0011400651465798,0.0011400651465798
"Linaria_aeruginea",0.000651465798045603,0.0011400651465798,0.000895765472312704
"Linaria_alpina",0.000162866449511401,0.00130293159609121,0.000732899022801303
"Linaria_sp",0.000325732899022801,0,0.000162866449511401
"Linaria_sp1",0.00667752442996743,0.00407166123778502,0.00537459283387622
"Linaria_sp2",0.000325732899022801,0.000325732899022801,0.000325732899022801
"Linum_lewisii",0.0011400651465798,0,0.000570032573289902
"Linum_sp",0.000162866449511401,0,8.14332247557003e-05
"Lloydia_serotina",0.0107491856677524,0.00504885993485342,0.00789902280130293
"Loasa_sigmoidea",0.00977198697068404,0.010586319218241,0.0101791530944625
"Lobelia_roughii",0.000162866449511401,0,8.14332247557003e-05
"Loiseleuria_procumbens",0.000651465798045603,0,0.000325732899022801
"Lomatium_sandbergii",0.000651465798045603,0,0.000325732899022801
"Lotus_corniculatus",0.00879478827361563,0.00732899022801303,0.00806188925081433
"Lotus_sp",0.000651465798045603,0.00179153094462541,0.0012214983713355
"Lucilia_kunthiana",0.00977198697068404,0.0100977198697068,0.00993485342019544
"Luetkea_sp",0,0.000162866449511401,8.14332247557003e-05
"Lupinus_arcticus",0.00309446254071661,0.00179153094462541,0.00244299674267101
"Lupinus_argenteus",0.00179153094462541,0.000814332247557003,0.00130293159609121
"Lupinus_microphyllus",0.00912052117263844,0.0104234527687296,0.00977198697068404
"Lupinus_sericeus",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Luzula_arcuata",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Luzula_chilensis",0.00228013029315961,0,0.0011400651465798
"Luzula_crinita",0.00276872964169381,0.00276872964169381,0.00276872964169381
"Luzula_glabra",0,0.000162866449511401,8.14332247557003e-05
"Luzula_hispanica",0.00374592833876221,0.000651465798045603,0.00219869706840391
"Luzula_lutea",0.0011400651465798,0.000162866449511401,0.000651465798045603
"Luzula_multiflora",0.000162866449511401,0,8.14332247557003e-05
"Luzula_pumilia",0.000651465798045603,0.00700325732899023,0.00382736156351792
"Luzula_racemosa",0.00651465798045603,0.00537459283387622,0.00594462540716612
"Luzula_rufa",0.00586319218241042,0.00162866449511401,0.00374592833876221
"Luzula_sp",0.00162866449511401,0.000325732899022801,0.000977198697068404
"Luzula_sp1",0.00586319218241042,0.00260586319218241,0.00423452768729642
"Luzula_sp2",0.00749185667752443,0.00895765472312704,0.00822475570032573
"Luzula_sp3",0.00162866449511401,0,0.000814332247557003
"Luzula_sp4",0.00179153094462541,0.00244299674267101,0.00211726384364821
"Luzula_sp5",0.0011400651465798,0.00293159609120521,0.00203583061889251
"Luzula_sp6",0.00276872964169381,0.00472312703583062,0.00374592833876221
"Luzula_spicata",0.00342019543973941,0.00244299674267101,0.00293159609120521
"Lysipomia_acaulis",0.000814332247557003,0.00358306188925081,0.00219869706840391
"Marrubium_sp",0.00472312703583062,0.00570032573289902,0.00521172638436482
"Marsippospermum_gracile",0.00130293159609121,0.000651465798045603,0.000977198697068404
"Melicytus_alpinus",0.000162866449511401,0.000325732899022801,0.000244299674267101
"Menonvillea_sp",0.0011400651465798,0.00179153094462541,0.00146579804560261
"Mertensia_lanceolata",0.00179153094462541,0.000651465798045603,0.0012214983713355
"Mertensia_longiflora",0.00488599348534202,0.0011400651465798,0.00301302931596091
"Mertensia_sp",0,0,0
"Microsteris_gracilis",0.00732899022801303,0.0125407166123779,0.00993485342019544
"Minuartia_gerardii",0.000651465798045603,0.00162866449511401,0.0011400651465798
"Minuartia_macrantha",0.000325732899022801,0.000325732899022801,0.000325732899022801
"Minuartia_obtusiloba",0.00407166123778502,0.00195439739413681,0.00301302931596091
"Minuartia_sedoides",0.00342019543973941,0.00211726384364821,0.00276872964169381
"Minuartia_sp",0,0.000162866449511401,8.14332247557003e-05
"Minuartia_sp1",0.00146579804560261,0,0.000732899022801303
"Minuartia_verna",0.00846905537459283,0.00586319218241042,0.00716612377850163
"Montiopsis_andicola",0.00716612377850163,0.000325732899022801,0.00374592833876221
"Montiopsis_copiapina",0.00325732899022801,0,0.00162866449511401
"Montiopsis_gayana",0.00504885993485342,0.000651465798045603,0.00285016286644951
"Montiopsis_potentilloides",0.0133550488599349,0.0185667752442997,0.0159609120521173
"Morina_nepalensis",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Moschopsis_monocephala",0.000814332247557003,0.000651465798045603,0.000732899022801303
"Mulinum_leptacanthum",0.00651465798045603,0.00228013029315961,0.00439739413680782
"Mulinum_spinosum",0.000162866449511401,0,8.14332247557003e-05
"Myosotis_alpestris",0.00325732899022801,0.00179153094462541,0.00252442996742671
"Myosotis_pulvinasris",0.000162866449511401,0,8.14332247557003e-05
"Myosotis_pygmea",0.000325732899022801,0,0.000162866449511401
"Myosotis_sylvatica",0.00390879478827362,0.000162866449511401,0.00203583061889251
"Myrosmodes_sp",0.00537459283387622,0.00553745928338762,0.00545602605863192
"Nardus_stricta",0.000162866449511401,0,8.14332247557003e-05
"Nassauvia_aculeata",0.00211726384364821,0.00244299674267101,0.00228013029315961
"Nassauvia_axillaris",0.00146579804560261,0.000488599348534202,0.000977198697068404
"Nassauvia_cumingii",0.00635179153094463,0.00374592833876221,0.00504885993485342
"Nassauvia_lagascae",0.00244299674267101,0.0107491856677524,0.00659609120521173
"Nassauvia_pygmaea",0.000488599348534202,0.00146579804560261,0.000977198697068404
"Nassauvia_pyramidalis",0.00244299674267101,0.00684039087947883,0.00464169381107492
"Nassauvia_revoluta",0.0011400651465798,0.000814332247557003,0.000977198697068404
"Nassauvia_sp",0.00684039087947883,0.00276872964169381,0.00480456026058632
"Nassauvia_sp1",0.00179153094462541,0.000814332247557003,0.00130293159609121
"Nassauvia_sp2",0.00228013029315961,0.000814332247557003,0.00154723127035831
"Nassauvia_uniflora",0.00635179153094463,0.00732899022801303,0.00684039087947883
"Nastanthus_agglomeratus",0.0177524429967427,0.00276872964169381,0.0102605863192182
"Nastanthus_caespitosum",0.00162866449511401,0,0.000814332247557003
"Neottianthe_calcicola",0.00162866449511401,0,0.000814332247557003
"Nepeta_lamiopsis",0.000162866449511401,0.000488599348534202,0.000325732899022801
"Nevadensia_purpurea",0.0228013029315961,0.0164495114006515,0.0196254071661238
"Nototriche_aruicoma",0.00260586319218241,0,0.00130293159609121
"Nototriche_hartwegii",0.00570032573289902,0.00407166123778502,0.00488599348534202
"Olsynium_frigidum",0.000162866449511401,0,8.14332247557003e-05
"Olsynium_junceum",0.00293159609120521,0.000977198697068404,0.00195439739413681
"Olsynium_scirpoideum",0.00912052117263844,0.00390879478827362,0.00651465798045603
"Oreobolus_sp",0.000814332247557003,0.000162866449511401,0.000488599348534202
"Oreochloa_sp",0.0187296416938111,0.00684039087947883,0.012785016286645
"Oreomyrrhis_andicola",0.00537459283387622,0.000977198697068404,0.00317589576547231
"Oreopolus_glacialis",0.00374592833876221,0.000488599348534202,0.00211726384364821
"Oritrophium_peruvianium",0.000488599348534202,0.00162866449511401,0.0010586319218241
"Ourisia_caespitosa",0.00260586319218241,0,0.00130293159609121
"Ourisia_glandulosa",0.00472312703583062,0,0.00236156351791531
"Ourisia_muscoides",0.000162866449511401,0.00130293159609121,0.000732899022801303
"Oxalis_compacta",0.000488599348534202,0.0135179153094463,0.00700325732899023
"Oxalis_enneaphylla",0.000977198697068404,0.00211726384364821,0.00154723127035831
"Oxalis_patagonica",0.000162866449511401,0,8.14332247557003e-05
"Oxalis_sp",0.0131921824104235,0.00228013029315961,0.00773615635179153
"Oxalis_sp1",0.00684039087947883,0.00716612377850163,0.00700325732899023
"Oxalis_squamata",0.00130293159609121,0.00146579804560261,0.00138436482084691
"Oxyria_digyna",0.00570032573289902,0.00325732899022801,0.00447882736156352
